CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid
620,FALSE,Mr.,Matthew,M.,Hunter,,Tires and Tubes,adventure-works\pamela0,matthew4@adventure-works.com,482-555-0188,K9PXehZSeHlIA1Tb5gEOxe7YmFCX8u6Qlju4nRie0Cg=,fJ1qzBg=,401c7b5f-4ff0-4e29-9102-319cb883c11d
621,FALSE,Mr.,Matthew,,Hink,,Running and Cycling Gear,adventure-works\david8,matthew3@adventure-works.com,146-555-0176,q9I0z+PgMdt+yPOfNb1pj69QvJ3r8WuMzirXw4mW4BM=,hDyaJt4=,a8acf94d-2b05-4ef4-96ea-87b3466619c5
622,FALSE,Mr.,Robert,B.,Stotka,,Gift and Toy Store,adventure-works\jillian0,robert12@adventure-works.com,493-555-0185,FT/8LOHiql36eAZLyTYZ2uqevgzDFxh6W9nVGmMmrhw=,M0RBO9w=,e9a23e4b-7efe-43ad-9b10-789511309827
623,FALSE,Ms.,Phyllis,R.,Huntsman,,Hardware Components,adventure-works\jillian0,phyllis1@adventure-works.com,153-555-0195,p/kLCLWcvgvL26dkJoqHo4GqZmYGVWCYCrBwbhTLKtY=,gJeczkk=,9def17d4-b251-405f-a854-70a33debbbe9
624,FALSE,Mr.,Mike,,Hines,,First Cycle Store,adventure-works\shu0,mike3@adventure-works.com,454-555-0160,gna2fhtLmKi5ZKr50RuPJEI5Vh/osfQgFxhjmQs0XpI=,wt1HllQ=,eb4b75a2-ca46-4b7d-bcbb-eaa8d41e8659
625,FALSE,Ms.,Kayla,M.,Stotler,,Major Sporting Goods,adventure-works\linda3,kayla0@adventure-works.com,315-555-0131,iqikbQl8bEZb+ulQMP5FNBSjXL1grUcz4NTUP9GBmAQ=,ZqTw9GM=,8e200319-3dbd-43a6-8aaa-82d7866314a9
626,FALSE,Mr.,Lawrence,E.,Hurkett,,Retail Sporting Goods,adventure-works\shu0,lawrence0@adventure-works.com,129-555-0185,2d7alYFBKkadQ4uQc1u70/bdOXfmqCXEr5kCDqYMEc4=,hGtKm+M=,03363cf0-df23-4060-b0e1-e023cdf7be08
629,FALSE,Mr.,Ryan,,Ihrig,,Efficient Cycling,adventure-works\josé1,ryan4@adventure-works.com,809-555-0152,6UfB6OlcKQXLjWHj+yl3Ck3STFhp4YRHN/aojcUvsb0=,HGudpUM=,2b7a6ff6-7bd4-4e4e-896c-42a76ac54270
630,FALSE,Mr.,Andrew,R.,Hill,,Eastside Parts Shop,adventure-works\josé1,andrew4@adventure-works.com,194-555-0149,6kDCzX44wtxfxZaC28Ek1kf7IczJ9hxLvDx9DfU8B60=,m9GHYGc=,05b08b9b-b1ea-469e-b314-c43e5a3efe1a
631,FALSE,Mr.,Robert,P.,Lyeba,,Tandem Sales and Service,adventure-works\garrett1,robert8@adventure-works.com,631-555-0155,5obs6LI7GwHZ55lps26uIsPyz7E4xBxF6pdB5KYAnn0=,/Q1sZG0=,fb9dc661-95e0-4e69-9af7-4122cb8aa87a
635,FALSE,Mr.,Roger,,Van Houten,,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,C0yLsx6zITh7lXoIPgG1bl1t5II3nx4GYi/RaS1yB84=,WnTAc/0=,7f84ff66-311c-4396-a5ba-d2470eaada21
637,FALSE,Mr.,Robert,,Lyon,,Reliable Retail Center,adventure-works\garrett1,robert9@adventure-works.com,666-555-0143,4wMARaGSdJ36NMWSghaEHOvqGA6TSKb3JZJ8QlNfnok=,0JS3VLg=,65c25750-c07b-431c-9519-bbcaa7aa6b34
641,FALSE,Ms.,Rose,M.,Vandenouer,,Extended Tours,adventure-works\jae0,rose1@adventure-works.com,1 (11) 500 555-0140,X6Rw044/W0OFsOl+AJSD6WZFTsjbaCa3sn719STdi0Y=,tRFzZLs=,321ebc1b-7b5a-449c-8288-26ad3a2d1caa
643,FALSE,Ms.,Denise,R.,Maccietto,,Friendly Bike Shop,adventure-works\michael9,denise1@adventure-works.com,537-555-0190,qE35+Yj4hYU97ToV8hswsOzcxEz23lHAGGrIx9xL2YY=,DfqJQ4g=,a7b5b085-69a9-47d6-bd8c-262910496bbf
644,FALSE,Mr.,Gregory,T.,Vanderbout,Jr.,Convenient Sales and Service,adventure-works\pamela0,gregory1@adventure-works.com,684-555-0134,syI1UO2qeBH9g2tg2nu3DTejZc7OEShGw8jxOqXfATY=,FAw6ojc=,9ccd22e6-5acf-4378-ba69-1fe722239354
645,FALSE,Mr.,Ronald,K.,Heymsfield,,Superior Hardware Distributors,adventure-works\david8,ronald1@adventure-works.com,784-555-0120,BveRxEdkJ/QVGtSMNGrJu9cLHlihVb+wlFzxrHOsSkA=,DmNlCmQ=,6aa86a45-3e16-4c00-ab99-1e429a1c4026
646,FALSE,Mr.,Scott,,MacDonald,,Yellow Bicycle Company,adventure-works\jillian0,scott7@adventure-works.com,470-555-0171,E1wwrSH3sVJUF8UlhuAF+A5UTcdr1LObJBI67CvopDA=,LqtoWXs=,78d632cb-9993-46ac-aa5c-45b2f807f681
647,FALSE,Mr.,Michael,,Vanderhyde,,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,/upSM1yXqGCA1vtYL9IB/NcKFrE3cg7HvqSYGTsQprM=,uXetzTc=,f36e88f4-27e1-4636-9bd4-24daf44c4141
648,FALSE,Ms.,Cheryl,M.,Herring,,Small Bike Shop,adventure-works\shu0,cheryl0@adventure-works.com,158-555-0154,RGd9trE6ku80EeSumu50h1MGol+lmzdeCrME1UBOKCA=,256h+G0=,a47d117d-1878-4160-8a37-0b1581d441d6
649,FALSE,Mr.,Walter,J.,Mays,Sr.,Sports Products Store,adventure-works\linda3,walter1@adventure-works.com,245-555-0191,PubfC/rRrBqx4Duzd5die33tt0m74frlazigsOv3D7s=,IZ6tF0Y=,6e4f5184-9ca2-4009-a867-331db4b4628a
650,FALSE,Ms.,Margaret,J.,Vanderkamp,,Permanent Finish Products,adventure-works\shu0,margaret2@adventure-works.com,265-555-0143,TUk6pzHyHoA6CadqZKdfwfCKtp3f4RhQ07VWCDZDKIM=,osDZuYo=,d903d48a-5b03-472e-b802-8500a3c81305
653,FALSE,Ms.,Kara,N.,Vanderlinden,,Mercantile Outlet,adventure-works\josé1,kara0@adventure-works.com,680-555-0160,grGra0LtVSrZMZySvhV+ggFwVRSDpwDd39a18q68CD0=,kc4E3DA=,8bdb709b-17bf-4604-a512-26dce6ef0443
654,FALSE,Mr.,Jésus,,Hernandez,,Online Bike Warehouse,adventure-works\josé1,jésus0@adventure-works.com,214-555-0145,oQESLWRzzA7xFmx/oeIwJrVckc/0dzUxgBru6ptUjqA=,Y/Ty5LA=,1a357cac-e4f2-4880-be31-487d92071128
655,FALSE,Ms.,Irene,J.,Hernandez,,Operational Manufacturing,adventure-works\garrett1,irene0@adventure-works.com,790-555-0197,3A2aNKKLe47G95cy27tMj6HW1ov3nLIR530SWR/vrZ4=,uJ5Exxo=,35645d53-ff5d-4a0e-9f3a-8024a0d90726
659,FALSE,Mr.,Ajay,,Manchepalli,,Shipping Specialists,adventure-works\jae0,ajay0@adventure-works.com,1 (11) 500 555-0174,eVyn3oU+PF4k5dUPOBDIl+7JqQhO17DiG/iJE8dPkgc=,MYqiM6w=,a2098f7b-3d3a-4894-90d7-c79c118845d5
660,FALSE,Mr.,Nieves,J.,Vargas,II,Exhilarating Cycles,adventure-works\michael9,nieves0@adventure-works.com,371-555-0184,dG3/Y2fWXOAgE37z4Vj0K7ejAxDbv9M902ByQTjdng4=,/PSiwRg=,9b35a7e0-c72f-4c28-9ef9-9a8124df7215
661,FALSE,Mr.,Kari,,Hensien,,General Department Stores,adventure-works\garrett1,kari0@adventure-works.com,143-555-0129,9q51LeEZWFDB+L+DtlRs239EjYmK9mN+eUjUvqLToLw=,niDlQYk=,ac14c556-2fcc-4578-ad66-d2f31fca6c51
665,FALSE,Mr.,Tomas,M.,Manzanares,II,Authentic Sales and Service,adventure-works\jae0,tomas0@adventure-works.com,1 (11) 500 555-0178,jlXuo2MxBdUaBFU1a7LQeFlHkJUTu5koo+dBRsKSbrw=,blIz9rk=,1fbccc49-197b-4a5f-9aad-42b8ae9ee999
668,FALSE,Ms.,Kathy,R.,Marcovecchio,,Official Parts Shop,adventure-works\pamela0,kathy0@adventure-works.com,942-555-0141,EQfen7Xb4ZYQG6fC/yOA9SRKRw4HtLTBSHq1n1yOiAs=,LH8E+mM=,91a24a87-81ce-4bdb-b233-0cc9936ccb5a
669,FALSE,Ms.,Patricia,,Doyle,,Racing Bike Outlet,adventure-works\david8,patricia0@adventure-works.com,899-555-0134,oNLvRmGCzEz1jsW8aIhOPt/9GVbikzcIYiqMuMKtrYw=,ZeNva8s=,c8d30fd5-43d3-4d5c-b54e-3561113caf43
670,FALSE,Ms.,Valerie,M.,Hendricks,,First Bike Store,adventure-works\jillian0,valerie0@adventure-works.com,859-555-0140,M5s53K3R8LqDXmLZX8/YZWvhkKuUo3dkpcmAFuw6d8U=,1lkXMps=,f1d69fbe-3932-4b31-a092-6c778d9cd194
671,FALSE,Ms.,Jill,K.,Markwood,,"Contoso, Ltd.",adventure-works\jillian0,jill2@adventure-works.com,747-555-0113,Ajd6a502mnEIwl6n2we4J6ee42p14MOpKGWrKSHsxxo=,YuvPgz4=,bf1718c1-a06b-49d9-affa-b445e82b2b9a
672,FALSE,Mr.,Gerald,M.,Drury,,Utilitarian Sporting Goods,adventure-works\shu0,gerald0@adventure-works.com,169-555-0178,Jlxkjapdo78bvTdzddS8yoUxcj6pyFuXwdsCGn6KHvI=,ClRPyyM=,6c3f1514-0e59-467c-ad84-1fcab936e521
673,FALSE,Mr.,John,,Hanson,,Countryside Company,adventure-works\linda3,john20@adventure-works.com,107-555-0117,2stwPzsfBnHlWJSw7+jrEjtXjaoxVkBMOVsluOUNpog=,zNDLlSI=,45cf2a2c-3d06-45f4-9009-fcd4abc19427
674,FALSE,Ms.,Melissa,R.,Marple,,Discount Tours,adventure-works\shu0,melissa0@adventure-works.com,685-555-0117,UbL/DUTnTSqLeeA4RQCXS5ofw+ATOi1iWyGfuy/PO6g=,CAB+B+I=,821ff209-815b-4eaa-806f-9106f3fe9424
677,FALSE,Ms.,Cecelia,L.,Marshall,,Tire Exchange,adventure-works\josé1,cecelia0@adventure-works.com,394-555-0168,Io27wVPQenseFjuryNClpoCLiH0HtpKdgQrqYO9W/OQ=,1sXsDEE=,143625ed-18d6-43ed-a1c9-ba18bb5f80c9
678,FALSE,Mr.,Reuben,,D'sa,,Vigorous Exercise Company,adventure-works\josé1,reuben1@adventure-works.com,916-555-0137,EVeayvYSlWRfySd2RBGRSr93ST2Me+VDyAoD44WBrrg=,jj5f+ZA=,9ae2b1f8-8f7d-4439-99fe-2b67e38de4ee
679,FALSE,Ms.,Brenda,F.,Heaney,,Superb Sales and Repair,adventure-works\garrett1,brenda3@adventure-works.com,393-555-0167,RxykMRRwPRGYqzudPUFD1TKUT1bvgYanY1nsGIvL0Jo=,KnmJUbs=,dafe6766-1849-4209-9379-4eae7a05b932
683,FALSE,Ms.,Linda,,Martin,,Oils and Fluids Warehouse,adventure-works\jae0,linda8@adventure-works.com,1 (11) 500 555-0137,lePksYQQH7iiujo49o5l9u2k6fs+JCFtUHkyVL8P7WM=,JYjWVqI=,243ef1f5-74d0-4e3c-9b0d-c7aa926f3d64
685,FALSE,Mr.,James,B.,Haugh,Jr.,Family Cycle Store,adventure-works\garrett1,james8@adventure-works.com,763-555-0120,qqWGyjPy74GLpFoYkhe3eQutrmixkWZkZHsl5d0mZpI=,TfeFfy4=,8559a2d6-b981-41b4-85f9-5507bff4dd6e
689,FALSE,Ms.,Sandra,I.,Martinez,,Consumer Equipment,adventure-works\jae0,sandra3@adventure-works.com,1 (11) 500 555-0113,zTIlJwPJ9VjXFq2kSSD/H313VF0ZlgeS3a6z5UDvo9k=,Em3q8s4=,af583e23-093c-4232-b886-a1ee64bcd3c9
692,FALSE,Ms.,Bev,L.,Desalvo,,Successful Sales Company,adventure-works\pamela0,bev0@adventure-works.com,143-555-0113,j42zXyaSRc55aauqsJrhWZdZBGkW64qaL1hO1tdgdQk=,5dgYmOY=,9ee96279-78d5-49b7-ac4a-1c43cfb80249
693,FALSE,Mr.,Bart,,Duncan,,Stock Parts and Supplies,adventure-works\david8,bart0@adventure-works.com,539-555-0121,NJJTfbDws96bPa7Giz9Mmq+M0NSYcjlcfwpjsUnYWdE=,MPxWTOU=,3b38d4cb-9573-4686-a202-9179dbefc7b8
694,FALSE,Ms.,Ann,T.,Hass,,The Accessories Store,adventure-works\jillian0,ann2@adventure-works.com,713-555-0168,lykTZ3vUjtqvW669XVLX3Gk9RrV2EBdorSOkebEHyvk=,M7xYGr4=,d3e874dc-a10c-4055-b943-9dbd5cfe8c89
695,FALSE,Mr.,Rob,,Caron,,Responsible Bike Dealers,adventure-works\jillian0,rob2@adventure-works.com,620-555-0117,yaVIQNTOMlDFxsn08drJdHoPTkydd5XKkeBgAPyVGbk=,v43cndI=,77a62d9c-4ed6-4266-ae35-40cc330acc5e
696,FALSE,Mr.,Maciej,,Dusza,,Roadway Supplies,adventure-works\shu0,maciej1@adventure-works.com,962-555-0144,v404bp5zCcIyJO+s50eW4MbBxBjjkDQJe5ee5fvwBKI=,pDYvCjw=,a0140dd4-4d10-4091-9d89-95873dae9bb7
697,FALSE,Mr.,Roger,,Harui,,Brakes and Gears,adventure-works\linda3,roger0@adventure-works.com,774-555-0133,tkI9EcizphWPzkz7kDwsd2AnKnZJi3/6+V5/fIuXPpo=,sQMfTfM=,b30ce5b4-bbfa-4a57-b5c2-eed1ef13e0be
698,FALSE,Mr.,Andy,,Carothers,,Western Bike Supplies,adventure-works\shu0,andy1@adventure-works.com,944-555-0148,Q0MU0NsjDAbnQSqMBkP9Sm4G43DKXcirOnAKlzYSYnI=,DZ8e0Xk=,6bc4ff5a-0696-4c2a-88f9-08d1dba91b74
701,FALSE,Ms.,Linda,R.,Ecoffey,,Future Bikes,adventure-works\josé1,linda5@adventure-works.com,674-555-0188,zM1odbx2eTJoH556dXSIqTCDa5EBj8DWUSHVo67GEGc=,Q5U1IZU=,61ae9625-8bd8-48b7-b171-8a90cbba494c
29485,FALSE,Ms.,Catherine,R.,Abel,,Professional Sales and Service,adventure-works\linda3,catherine0@adventure-works.com,747-555-0171,zh3goJUbYsPv92k4bVZuJtlLHwuvpQtu6uNcjkKSdF8=,rpyd5Tw=,392ae773-d7ec-48ac-b8d0-6e65b770285c
29486,FALSE,Ms.,Kim,,Abercrombie,,Riders Company,adventure-works\jillian0,kim2@adventure-works.com,334-555-0137,4I8349R6c33cK+j1ef3dZt0JHOQ9MV7OvEXpCbwhQrQ=,rrgbG/U=,2a5aba2e-8db0-4856-a773-21d185f1679e
29489,FALSE,Ms.,Frances,B.,Adams,,Area Bike Accessories,adventure-works\shu0,frances0@adventure-works.com,991-555-0183,bmEI+phqLCE2jKmotM8SBAICQD2IvZEmy8X0LmUpMaw=,jA7oD80=,c353fe38-6147-40a3-944d-3736f6297b8c
29490,FALSE,Ms.,Margaret,J.,Smith,,Bicycle Accessories and Kits,adventure-works\david8,margaret0@adventure-works.com,959-555-0151,3cd7qJyW8ZTgRdwOO9nLYDZg2EM6lehJe/nqKlKKcPY=,i2U3DxA=,7f2d6183-6aee-4ad1-973d-f45a19b70bf7
29492,FALSE,Mr.,Jay,,Adams,,Valley Bicycle Specialists,adventure-works\jillian0,jay1@adventure-works.com,158-555-0142,jCFDuqUMHmknfadTRSkMvN0IDObtE/GslvN9q2Wa5xU=,117fxZM=,7a2eb695-b6b9-48d4-bad2-bd33e8ce8ca1
29494,FALSE,Mr.,Samuel,N.,Agcaoili,,Vinyl and Plastic Goods Corporation,adventure-works\josé1,samuel0@adventure-works.com,554-555-0110,jt9vdIyi0zI03wECUFk1hdZLTVOqN09/Fdogi+cTeQU=,uFYBREA=,66d2dc13-4220-43b8-b2c7-131183caec34
29496,FALSE,Mr.,Robert,E.,Ahlering,,Fun Toys and Bikes,adventure-works\shu0,robert1@adventure-works.com,678-555-0175,d35zXrfhsEHK6QrH/B7ipKUuuilEpY8u8rIunip5YWI=,r/UyVHY=,44e51ec2-9d0b-40cc-b725-1a3e81df9519
29497,FALSE,Mr.,François,,Ferrier,,Great Bikes ,adventure-works\david8,françois1@adventure-works.com,571-555-0128,Li26cq1s3a+0YJcgjemlepj98r5eUwJlyHGmDJnSCWI=,NVfuzjo=,eeef3c65-08f9-49c6-ae12-a2fcdedacaf5
29499,FALSE,Ms.,Amy,E.,Alberts,,Valley Toy Store,adventure-works\josé1,amy1@adventure-works.com,727-555-0115,dNz/EQlgVlbj0uOpI0Y8Rh+/GFUH1HvBLJJ4pqdSDTE=,yvdbcxM=,29cd70be-d5e5-4a7a-a1d5-521bcce2193d
29502,FALSE,Mr.,Paul,L.,Alcorn,,Major Sport Suppliers,adventure-works\david8,paul2@adventure-works.com,331-555-0162,UxlXfO/0JyTpelLFzbqFj9Ie1Rv1OJKPd6Cnm1itSsU=,IZ5yIjI=,f193d485-3a5a-415a-9d3e-4a5db8b4a2a0
29503,FALSE,Mr.,Gregory,F.,Alderson,,Family's Favorite Bike Shop,adventure-works\garrett1,gregory0@adventure-works.com,968-555-0153,tEgc21LcZ3r2OP2nJIkrbmo2fXvbIC9npM6uzG1osbY=,IlDduMc=,76f035be-e0e4-47a9-a873-be3012b15c00
29505,FALSE,Ms.,Michelle,,Alexander,,Imported and Domestic Cycles,adventure-works\linda3,michelle0@adventure-works.com,115-555-0175,bA9fPVXpV/0NMRuGiY+zju3+/lcB2r9uBk68dG22Ddk=,M5BkDDQ=,e8ab6307-cd3c-4c36-9fe6-b5da7bbab0a1
29506,FALSE,Mr.,Sean,P.,Jacobson,,Systematic Sales,adventure-works\shu0,sean2@adventure-works.com,555-555-0162,T/ASZdvX90M9kM1P5+sGBNxwkhLxF94/vJejQ6pjLiY=,jKAQI7c=,6a1a593c-5424-43a3-ac77-948f6cb19707
29508,FALSE,Mr.,Marvin,N.,Allen,,Mountain Toy Store,adventure-works\jillian0,marvin0@adventure-works.com,447-555-0110,fJ1UEyRel4bt2DuzHtDUPBU44ZALMsfyxQQviNGARf8=,7wNTdi8=,273ecf85-4243-4dff-9286-ee65cefb404c
29510,FALSE,Mr.,Cecil,J.,Allison,,Designated Distributors,adventure-works\josé1,cecil0@adventure-works.com,699-555-0155,steY9ge/f3jz0DNlVhxkdUx1NrciPQzyUpvtGCcoYBo=,KUNCNjU=,cf861030-dc7a-4287-8ffc-5a349bbfe08a
29511,FALSE,Mr.,Oscar,L.,Alpuerto,,Bold Bike Accessories,adventure-works\linda3,oscar0@adventure-works.com,855-555-0174,P1Osji8Ez9uYQCzuZXjnutazXvhAlWDRLjCcTcJb/Ug=,CGYtmQ4=,b812bc01-6796-4b5a-9d7c-c8e7c6057799
29515,FALSE,Mr.,Maxwell,J.,Amland,,Serious Cycles,adventure-works\garrett1,maxwell0@adventure-works.com,614-555-0134,8/5CuOyL4qEu4tD2KEd4x1h5OahPfcmZg9L7+F0ATDI=,qoGU2YA=,bbc286a2-31cf-406b-86a0-584c1c48e171
29517,FALSE,Ms.,Ramona,J.,Antrim,,Novelty Bikes,adventure-works\michael9,ramona0@adventure-works.com,327-555-0148,CkSWR0RMQArXpZJnpZgCnzSPuw3PUh/1jTmWPcrjYyM=,7xa5oqo=,40035342-3797-4f30-af6c-9c56fc31315a
29521,FALSE,Mr.,Tom,H,Johnston,,Brightwork Company,adventure-works\shu0,tom1@adventure-works.com,883-555-0177,WonAzK7XRDoFn66D6qVMzma60dA96LHtk2lz7a28mI4=,0lp7vWg=,c1e8581a-065b-42e4-a934-71fad25cfb80
29522,FALSE,Mr.,Thomas,B.,Armstrong,Jr.,Resale Services,adventure-works\linda3,thomas1@adventure-works.com,226-555-0146,8ml/xroz0hroeUDl/KW2y2QlIIgHgygotLw0Md60cBY=,hXYQBis=,4862835c-7661-41fb-9745-80f275b9723a
29523,FALSE,Mr.,John,,Arthur,,The Gear Store,adventure-works\jillian0,john6@adventure-works.com,149-555-0113,AJwPH2IQhCHW77xtUnJh0G0EXqA11PsPLRRuSQK+K9U=,ZXH0EUg=,7d7d6d52-79e3-4ce4-9f68-2d8b6bf4854d
29524,FALSE,Mr.,Chris,,Ashton,,Immense Manufacturing Company,adventure-works\jillian0,chris3@adventure-works.com,556-555-0145,wGKQ72A4aSsDe2tQKUY1T1o0i/AO69PqKcMSFIponoQ=,3VRtZxg=,7901ec05-a4c0-49e4-ac89-9118b3b5ec8b
29525,FALSE,Ms.,Teresa,,Atkinson,,Extended Bike Sales,adventure-works\linda3,teresa0@adventure-works.com,129-555-0110,t+VbX7JvYz3GISo+HPpubYQr00RQKJLNqOx1dQdMKCc=,bwG1Wck=,ad907f95-dd96-4d69-a8d0-c72f64203cca
29527,FALSE,Mr.,Robert,A.,Avalos,,Workout Emporium,adventure-works\josé1,robert2@adventure-works.com,665-555-0198,V09BZHvbhAXD4fluXDexe9/89mGNsFPrGa/5NMiJBRU=,3lDpoDs=,36702d8c-0756-4b16-b0da-8c97103d8b90
29528,FALSE,Mr.,Stephen,M.,Ayers,,Work and Play Association,adventure-works\michael9,stephen1@adventure-works.com,818-555-0171,m79YsPy3BDp4/SUQsvNcbTQuyZxUGV9TuBeHcAHjZCk=,F0hRcQ8=,82c1fbd9-e2a5-4cd2-b07c-fe803b57b0c9
29530,FALSE,Mr.,Daniel,,Blanco,,Nice Bikes,adventure-works\garrett1,daniel0@adventure-works.com,221-555-0167,bnDkCXU7YCA05COiVJst0pMlaJtfAK0H8pgniBfLooM=,oOIbGSo=,ea3d7fc9-b1d0-4d83-8b1d-f47cca131b0b
29531,FALSE,Mr.,Cory,K.,Booth,,Remarkable Bike Store,adventure-works\linda3,cory0@adventure-works.com,121-555-0157,OfvFj11NFlpVFhEacTp7Nw+8EqwxHKIv9aJ+2ZgcUMI=,XaJdIYM=,75d00aa7-752f-41c9-9c5d-899e8e3061bd
29532,FALSE,Mr.,James,B.,Bailey,Jr.,Road-Way Mart,adventure-works\david8,james3@adventure-works.com,234-555-0112,ZRFnYyY0jR0KxF7thOVIbZAFk+RsH+WO0kvZDRTup2Y=,4TnK5Fo=,c5aae356-0b32-4293-b09f-656ee3b5c04f
29533,FALSE,Mr.,Douglas,A.,Baldwin,Jr.,Small Cycle Store,adventure-works\michael9,douglas1@adventure-works.com,583-555-0130,9lHdXDAUHUKcA9bEprsps9C8mGNyVVPQ36yJe1BxrWw=,TmbNGeI=,83de2678-7dbc-4b56-9ec6-682ce7652ff3
29535,FALSE,Mr.,Wayne,N.,Banack,,Grand Bicycle Stores,adventure-works\jillian0,wayne0@adventure-works.com,640-555-0189,W6e3zjP9/VTWIVDfWOJ7/sdwfvSP0qPkcRJ1pTa249I=,mv8CSkM=,772bac57-52af-492a-97da-30ec59dac03b
29536,FALSE,Mr.,Robert,L.,Barker,,Kickstand Sellers,adventure-works\michael9,robert3@adventure-works.com,241-555-0112,q8JpThg+EEoLRrvqBMW+Wa0RbFcCIfVIzYcGGELEOdk=,cdUS/K4=,8aa94321-8937-4950-aa00-504988e0a124
29539,FALSE,Mr.,Josh,,Barnhill,,Gasless Cycle Shop,adventure-works\garrett1,josh0@adventure-works.com,584-555-0192,bskaXdzyt3OUpHetBO/IcD+SDhG5EyMDjtlYBlgd5JM=,m3KdhOo=,69df26ec-38fb-4588-ae26-5987edccabf2
29541,FALSE,,Gytis,M,Barzdukas,,Transportation Options,adventure-works\josé1,gytis0@adventure-works.com,257-555-0119,muiJ85PHJTw5ocOM+yS+gq+w8REzzCOfzXZNFyDZniI=,lUNnQso=,6048ea4a-07f5-4fc6-9638-878f76822941
29544,FALSE,Mr.,Shaun,,Beasley,,Finer Cycle Shop,adventure-works\garrett1,shaun0@adventure-works.com,396-555-0187,zrx5RFbPSu5mxzlRdxbDIH2wSdDS9S9OvSavFh1QHUA=,XjtM78E=,a9a96153-f3f1-4049-872e-592b6e674bc3
29545,FALSE,Mr.,John,A.,Beaver,,Center Cycle Shop,adventure-works\pamela0,john8@adventure-works.com,521-555-0195,DzbqWX7B3EK5Dub92CKHYSUGKGbZCbrcVDpVe/xyBeI=,zXNgrJw=,38dc2574-509c-4f65-b73a-68187f11b787
29546,FALSE,Mr.,Christopher,R.,Beck,Jr.,Bulk Discount Store,adventure-works\jae0,christopher1@adventure-works.com,1 (11) 500 555-0132,sKt9daCzEEKWAzivEGPOp8tmaM1R3I+aJfcBjzJRFLo=,8KfYx/4=,228a34a5-66ef-4a18-bef2-be74beb84191
29548,FALSE,Ms.,Ann,,Beebe,,First-Rate Outlet,adventure-works\garrett1,ann0@adventure-works.com,277-555-0169,l3pyVEyTaWqsF1xRfSXtR2CgCOfOXQCSumdlzqMKLxQ=,BX3pcB8=,00cfdbc0-cdd2-4436-b0ae-dd248f4e4371
29550,FALSE,Mr.,Stanley,A.,Alan,Jr.,Another Bicycle Company,adventure-works\david8,stanley0@adventure-works.com,156-555-0126,uzR3iWUJwdMRenhBxExmLfmCRPenWgwazHnSEPDbzb8=,kj/7VTw=,2b89c6ed-7f4e-4986-9408-38528091d899
29553,FALSE,Ms.,Edna,J.,Benson,,Unsurpassed Bikes,adventure-works\jillian0,edna0@adventure-works.com,789-555-0189,POpWTovMrdUJmLS24NDBdrrY5tasoVlQod5uB56k4YM=,Jx6w2tk=,f7267a9a-0db3-4a74-a652-a23ec874ab11
29554,FALSE,Mr.,Payton,P.,Benson,,Field Trip Inc,adventure-works\michael9,payton0@adventure-works.com,528-555-0183,FnBp23EtjoS2hj7nCcr9a76vZjNvQ+/WT/5vyYyKG5o=,TYGH50Q=,3a972eed-6db6-47ec-963c-c52c7e256b82
29557,FALSE,Mr.,Alexander,J.,Berger,II,Odometers and Accessories Company,adventure-works\garrett1,alexander0@adventure-works.com,519-555-0151,xGCe2CsXuZvX8e6v4sTb/+XoU+4gWDQEnJADwhDsrhg=,ns1gQU4=,2be64ff5-7723-44d0-86e2-2affd80b0281
29558,FALSE,Mr.,John,M.,Berger,Jr.,Scratch-Resistant Finishes Company,adventure-works\josé1,john10@adventure-works.com,156-555-0111,0J6cl9Zhm+g4rbqJrvyshZWF72arbVNptT27ZL2QTMc=,2Ugh6Q4=,2c9dd7e4-7832-4954-87d2-94461d750bb1
29559,FALSE,Mr.,Robert,M.,Bernacchi,,Safe Cycles Shop,adventure-works\david8,robert4@adventure-works.com,449-555-0176,uNz2P7Jd7t3y2Neqi3NsRS7m0blEPSm/j3sOdXpJ7aw=,G5Du9Sw=,f21a8178-0e5b-4e88-94ae-1d46914cb020
29560,FALSE,Mr.,Matthias,,Berndt,,Number 1 Supply,adventure-works\shu0,matthias1@adventure-works.com,384-555-0169,PGmZaBbqtByrVs9jYLcigdjJ5O29jcKmsdbRwANU3WQ=,6Mzfp8w=,add0cc30-6294-45cf-87fb-8e27833fb38c
29562,FALSE,Mr.,Steven,B.,Brown,IV,Golf and Cycle Store,adventure-works\shu0,steven1@adventure-works.com,280-555-0124,S9Kf7AXqY19C/4rLMHjUwO+5Yh7mMhaPsuouZxizDpg=,Hp2yS7E=,a1427a83-0d0c-4541-8823-42dfe2838756
29565,FALSE,Mr.,Jimmy,,Bischoff,,World Bike Discount Store,adventure-works\linda3,jimmy1@adventure-works.com,992-555-0111,lbduPisVeIU+cP9cYQejSE4m0OPZJifKl9/E7GrrAyo=,BJUetfg=,271b27d9-e905-4fce-bd85-c9c4184e3e9e
